BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PC_EQ_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12
2,3,0,1,0,0,1,0,1,0,1,0,0,1,1,39,9714,,,,,,41,9189,5672,2637,880,12.512,9.073,,40,5852,62.975
2,3,0,1,0,0,1,0,1,1,0,0,0,1,0,499,8588,7574,376,638,0.776,0.888,493,14029,8843,4087,1099,18.176,9.187,,255,3873,52.22
2,3,0,1,0,0,1,0,1,1,0,0,0,1,1,141,8769,7157,657,955,0.915,2.007,149,14748,7852,5357,1539,15.852,11.477,,152,5664,78.829
2,3,0,1,0,0,1,0,1,1,0,1,0,1,0,190,8889,7589,682,618,0.853,1.253,189,16148,10320,4446,1382,20.64,11.307,,93,3521,57.043
2,3,0,1,0,0,1,0,1,1,0,1,0,1,1,71,9150,7313,,,0.845,,75,15568,6810,4367,4391,17.053,11.747,,79,8008,91.873
2,3,0,1,0,0,1,0,1,1,1,0,0,1,0,156,7490,6875,,,0.737,,157,14628,8553,4992,1083,19.764,9.682,,72,3940,45.264
2,3,0,1,0,0,1,0,1,1,1,0,0,1,1,38,7999,,,,,,38,13622,7293,4229,2100,19.158,11.158,,39,7635,76.436
2,3,0,1,0,0,1,0,1,1,1,1,0,1,0,95,9189,7948,,,0.789,,95,13079,8707,3118,1254,22.747,9.8,,33,4401,48.758
2,3,0,1,0,0,1,0,1,1,1,1,0,1,1,43,10004,,,,,,44,14036,8554,3161,2321,21.591,10.114,,44,7368,90.591
2,3,0,1,0,0,1,1,0,0,0,0,0,1,0,604,8763,7326,678,759,0.76,1.535,599,15127,8604,5498,1025,15.411,9.815,,325,3741,43.637
2,3,0,1,0,0,1,1,0,0,0,0,0,1,1,126,9611,7321,,,0.889,,126,13265,7177,4357,1731,12.802,11.016,,122,6113,63.115
2,3,0,1,0,0,1,1,0,0,0,1,0,1,0,218,13076,10556,1443,1077,1.041,3.422,218,14937,8764,5028,1145,18.619,10.986,,101,3850,46
2,3,0,1,0,0,1,1,0,0,0,1,0,1,1,50,12884,8900,,,1.1,,51,13739,6604,5263,1872,15.451,11.353,,54,5973,72.537
2,3,0,1,0,0,1,1,0,0,1,0,0,1,0,288,9147,7243,1149,755,0.872,2.816,284,14882,8928,4834,1120,17.046,10.398,,144,5281,46.583
2,3,0,1,0,0,1,1,0,0,1,0,0,1,1,40,12861,,,,,,40,14565,8308,4850,1407,19,12.375,,44,4926,67.295
2,3,0,1,0,0,1,1,0,0,1,1,0,1,0,137,15053,11635,1754,1664,1.109,4.044,137,15958,10476,4348,1134,19.985,10.993,,62,6534,52.194
2,3,0,1,0,0,1,1,0,0,1,1,0,1,1,34,14404,,,,,,34,15392,8315,5020,2057,18.529,14.265,,33,6209,70.424
2,3,0,1,0,0,1,1,0,1,0,0,0,1,0,346,11351,10019,550,782,1.035,1.208,346,15183,8765,5254,1164,17.312,11.243,,174,4275,49.621
2,3,0,1,0,0,1,1,0,1,0,0,0,1,1,73,17463,14381,,,1.151,,76,18636,11200,5283,2153,14.329,11.724,,79,7617,81.456
2,3,0,1,0,0,1,1,0,1,0,1,0,1,0,140,10710,8475,1193,1042,1.043,2.521,140,14778,8436,5277,1065,19.236,11.893,,74,4125,58.095
2,3,0,1,0,0,1,1,0,1,0,1,0,1,1,50,16990,12164,,,1.36,,53,17815,7144,6575,4096,18.113,12.585,,54,7390,90.5
2,3,0,1,0,0,1,1,0,1,1,0,0,1,0,128,12879,10882,922,1075,1.086,2.141,127,15553,9884,4410,1259,20.449,10.646,,62,4669,55.306
2,3,0,1,0,0,1,1,0,1,1,0,0,1,1,31,15967,,,,,,33,13037,8509,3693,835,15.333,12.03,,31,5856,86.226
2,3,0,1,0,0,1,1,0,1,1,1,0,1,0,94,14235,10984,2280,971,1.245,5.181,94,15786,10177,4035,1574,21.809,10.404,,50,4768,58.58
2,3,0,1,0,0,1,1,0,1,1,1,0,1,1,31,12336,,,,,,31,14845,7746,5420,1679,22.097,14.323,,31,7445,83.935
2,3,0,1,0,0,1,1,1,0,0,0,0,1,0,184,10297,8781,641,875,0.913,1.538,182,14202,8946,3919,1337,16.56,10.39,,94,4413,54.702
2,3,0,1,0,0,1,1,1,0,0,0,0,1,1,51,13745,,,,,,51,17954,10572,5157,2225,15.588,11.451,,52,5550,81.923
2,3,0,1,0,0,1,1,1,0,0,1,0,1,1,37,17162,,,,,,39,24323,9992,7659,6672,17.077,11.872,,41,6790,92.39
2,3,0,1,0,0,1,1,1,1,0,0,0,1,0,137,13575,11603,826,1146,1.146,1.861,137,16642,9451,5391,1800,20.124,11.635,,75,4905,58.987
2,3,0,1,0,0,1,1,1,1,0,0,0,1,1,32,23013,19251,,,1.844,,32,18255,12183,3664,2408,18,12.125,,34,7144,94.882
2,3,0,1,0,0,1,1,1,1,0,1,0,1,1,61,10940,8736,,,1.148,,62,19993,8277,5572,6144,19.516,12.903,,60,8193,103.733
2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1957,5777,5082,242,453,0.491,0.556,1930,14463,9248,4401,814,13.907,8.526,39,959,2942,30.293
2,3,0,1,0,1,0,0,0,0,0,0,0,1,1,165,8772,7638,,,0.6,,174,17370,9175,7323,872,13.466,11.575,,184,3804,41.625
2,3,0,1,0,1,0,0,0,0,0,1,0,1,0,604,7350,6213,756,381,0.571,1.639,604,12847,8443,3901,503,16.341,9.078,,300,3025,38.373
2,3,0,1,0,1,0,0,0,0,0,1,0,1,1,63,9611,,,,,,65,13930,7516,5230,1184,15.2,11.169,,67,4662,54.925
2,3,0,1,0,1,0,0,0,0,1,0,0,1,0,614,5169,4671,271,227,0.446,0.598,609,12632,8094,3994,544,14.406,8.548,,306,3112,31.944
2,3,0,1,0,1,0,0,0,0,1,0,0,1,1,54,6759,,,,,,57,9938,5485,3916,537,13.018,11.053,,58,3639,42.138
2,3,0,1,0,1,0,0,0,0,1,1,0,1,0,241,7985,6367,997,621,0.552,2.39,240,12515,7762,4287,466,17.504,8.792,,117,2748,36.829
2,3,0,1,0,1,0,0,0,0,1,1,0,1,1,33,16500,,,,,,33,11338,6004,3141,2193,15.515,10.788,,32,6122,61.906
2,3,0,1,0,1,0,0,0,1,0,0,0,1,0,596,7324,6520,283,521,0.633,0.617,589,16895,10669,5490,736,16.632,10.007,,294,3458,37.483
2,3,0,1,0,1,0,0,0,1,0,0,0,1,1,64,9262,7630,,,0.844,,67,19091,14159,3905,1027,16.045,9.761,,71,3962,50.746
2,3,0,1,0,1,0,0,0,1,0,1,0,1,0,212,8921,7657,680,584,0.712,1.608,212,11575,7952,3005,618,18.297,9.123,,86,4126,43.256
2,3,0,1,0,1,0,0,0,1,0,1,0,1,1,36,18824,15510,,,1.167,,36,18456,9803,5340,3313,20.556,11.111,,37,4676,67.162
2,3,0,1,0,1,0,0,0,1,1,0,0,1,0,179,5693,5050,,,0.559,,179,11211,7267,3484,460,17.067,9.542,,85,3221,40.141
2,3,0,1,0,1,0,0,0,1,1,1,0,1,0,97,11773,9753,,,0.845,,96,14694,9880,3420,1394,22.396,10.521,,47,3191,46.638
2,3,0,1,0,1,0,0,1,0,0,0,0,1,0,1349,4702,4082,262,358,0.41,0.592,1339,12938,8270,3971,697,14.922,8.7,,632,3753,45.693
2,3,0,1,0,1,0,0,1,0,0,0,0,1,1,237,8312,7306,,,0.582,,248,14316,7317,5375,1624,13.105,10.911,,261,5532,63.64
2,3,0,1,0,1,0,0,1,0,0,1,0,1,0,436,5900,5018,439,443,0.523,1.055,438,12144,7076,4166,902,17.674,9.034,,192,3714,48.573
2,3,0,1,0,1,0,0,1,0,0,1,0,1,1,92,9989,,,,,,97,14052,6665,5512,1875,16.588,11.876,,104,5954,71.423
2,3,0,1,0,1,0,0,1,0,1,0,0,1,0,309,5274,4597,454,223,0.388,0.987,310,10952,6270,3790,892,14.477,8.29,,153,3304,45.32
2,3,0,1,0,1,0,0,1,0,1,0,0,1,1,59,6493,,,,,,61,8955,5787,2307,861,14.279,9.656,,61,5268,60.164
2,3,0,1,0,1,0,0,1,0,1,1,0,1,0,112,7909,,,,,,113,11711,7228,3784,699,18.637,9.372,,50,3908,45.52
2,3,0,1,0,1,0,0,1,0,1,1,0,1,1,,,,,,,,31,14815,10973,2551,1291,20.355,9.774,,31,8466,67.774
2,3,0,1,0,1,0,0,1,1,0,0,0,1,0,621,6771,5978,253,540,0.535,0.676,618,15389,9119,5128,1142,17.908,10.524,,287,4330,51.951
2,3,0,1,0,1,0,0,1,1,0,0,0,1,1,161,11413,9291,1050,1072,0.789,3.28,167,16152,8361,5976,1815,15.299,11.102,,173,5822,71.329
2,3,0,1,0,1,0,0,1,1,0,1,0,1,0,237,8702,6717,967,1018,0.722,2.114,238,13807,9437,3549,821,20.815,10.408,,112,4548,60.598
2,3,0,1,0,1,0,0,1,1,0,1,0,1,1,82,11036,8807,,,0.927,,85,15025,7488,5198,2339,19.471,11.271,,84,6924,86.833
2,3,0,1,0,1,0,0,1,1,1,0,0,1,0,182,7316,6338,,,0.703,,182,11708,7789,3161,758,18.956,8.412,,67,4074,52.418
2,3,0,1,0,1,0,0,1,1,1,0,0,1,1,42,14533,,,,,,46,15767,9228,3977,2562,18.348,9.761,,48,8025,83.542
2,3,0,1,0,1,0,0,1,1,1,1,0,1,0,107,10046,8243,960,843,0.72,1.738,108,15868,9682,4934,1252,23.769,11.13,,57,5099,59.912
2,3,0,1,0,1,0,0,1,1,1,1,0,1,1,36,,,,,,,37,13087,7504,2620,2963,25.216,11.135,,37,8842,91.378
2,3,0,1,0,1,0,1,0,0,0,0,0,1,0,284,10598,8916,746,936,0.887,1.665,283,19079,11730,5991,1358,17.283,11.834,,130,2901,43.931
2,3,0,1,0,1,0,1,0,0,0,0,0,1,1,49,16459,11555,,,1,,51,14543,7988,5045,1510,15.529,14.137,,52,4343,59.173
2,3,0,1,0,1,0,1,0,0,0,1,0,1,0,117,14832,12624,1469,739,1.085,3.171,117,15864,10507,4535,822,19.41,11.128,,55,3454,48.691
2,3,0,1,0,1,0,1,0,0,1,0,0,1,0,84,7970,,,,,,84,12661,7554,4318,789,17.607,9.44,,39,3658,43.769
2,3,0,1,0,1,0,1,0,0,1,1,0,1,0,86,14066,10847,2036,1183,0.977,4.837,84,15306,9953,4353,1000,22.595,11.833,,55,2992,49.673
2,3,0,1,0,1,0,1,0,1,0,0,0,1,0,93,16242,14572,,,1.312,,92,18357,10731,6616,1010,18.478,14.75,,51,3047,53
2,3,0,1,0,1,0,1,1,0,0,0,0,1,0,177,12310,10351,1268,691,0.983,3.096,176,14740,8270,5522,948,16.852,10.801,,85,4207,57.188
2,3,0,1,0,1,0,1,1,0,0,0,0,1,1,46,7276,,,,,,48,16122,8667,5726,1729,14.667,13.396,,52,5960,73.558
2,3,0,1,0,1,0,1,1,0,0,1,0,1,0,85,22065,16430,3651,1984,1.365,10.071,86,19859,11267,5968,2624,19.581,12.558,,38,4342,54.842
2,3,0,1,0,1,0,1,1,1,0,0,0,1,0,112,17288,14092,2001,1195,1.241,4.366,111,18932,12330,4696,1906,19.523,10.613,,48,5084,64.896
2,3,0,1,0,1,0,1,1,1,0,0,0,1,1,30,20023,,,,,,32,23659,10191,8594,4874,18,13.5,,32,8048,78.063
2,3,0,1,0,1,1,0,0,0,0,0,0,1,0,314,11230,9825,421,984,0.873,0.968,313,18044,12285,4851,908,16.284,9.706,,145,3780,36.228
2,3,0,1,0,1,1,0,0,0,0,0,0,1,1,41,14820,,,,,,42,14240,8627,4627,986,14.286,9.548,,46,6311,60.783
2,3,0,1,0,1,1,0,0,0,0,1,0,1,0,79,14548,,,,,,80,17017,10858,5341,818,19.813,10.738,,43,4730,46
2,3,0,1,0,1,1,0,0,0,1,0,0,1,0,87,11323,,,,,,86,16411,10284,5288,839,20.291,10.407,,48,3110,38.646
2,3,0,1,0,1,1,0,0,1,0,0,0,1,0,192,15171,12559,653,1959,1.151,1.245,190,19054,11142,6957,955,17.874,11.726,,102,3779,52.049
2,3,0,1,0,1,1,0,0,1,0,0,0,1,1,50,21913,17863,,,1.46,,51,17164,9810,6066,1288,15.235,11.804,,53,5023,63.132
2,3,0,1,0,1,1,0,0,1,0,1,0,1,0,62,13123,12161,,,1,,62,14555,8988,4375,1192,18.742,12.403,,34,5917,53.824
2,3,0,1,0,1,1,0,0,1,1,0,0,1,0,75,12667,11377,,,1.027,,75,16674,10200,5288,1186,21.627,13.093,,35,6168,50.029
2,3,0,1,0,1,1,0,1,0,0,0,0,1,0,149,11983,9810,1256,917,0.886,3.121,147,18682,9979,7093,1610,19.313,12.728,,74,3537,51.838
2,3,0,1,0,1,1,0,1,0,0,0,0,1,1,34,13598,,,,,,35,14198,6807,6089,1302,14.514,15,,36,9380,79.667
2,3,0,1,0,1,1,0,1,1,0,0,0,1,0,140,15881,14455,,,1.207,,139,19393,12705,5264,1424,21.137,10.827,,63,4861,47.683
2,3,0,1,0,1,1,0,1,1,0,0,0,1,1,48,24269,20700,,,1.521,,49,22366,15786,4752,1828,18.143,11.776,,47,7878,90.553
2,3,0,1,0,1,1,1,0,0,0,0,0,1,0,85,18523,14607,2711,1205,1.306,6.353,83,20651,13857,5790,1004,16.518,11.217,,48,2630,50.146
2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1058,4293,3888,156,249,0.37,0.381,1043,12786,8108,4194,484,14.149,8.194,,522,2761,34.439
2,3,0,1,1,0,0,0,0,0,0,0,0,1,1,112,5648,,,,,,121,11758,6313,4215,1230,13.388,9.736,,131,5559,47.748
2,3,0,1,1,0,0,0,0,0,0,1,0,1,0,330,6184,4998,476,710,0.491,1.155,329,15287,9622,5050,615,17.717,10.161,,175,3067,41.314
2,3,0,1,1,0,0,0,0,0,0,1,0,1,1,55,4297,,,,,,61,13664,6562,5138,1964,14.115,10.82,,60,4518,48.483
2,3,0,1,1,0,0,0,0,0,1,0,0,1,0,318,4495,4094,,,0.374,,315,9700,5990,3248,462,14.654,7.521,,150,2490,34.213
2,3,0,1,1,0,0,0,0,0,1,0,0,1,1,38,,,,,,,38,12005,6142,5397,466,14.105,10.5,,39,3542,45.872
2,3,0,1,1,0,0,0,0,0,1,1,0,1,0,166,6959,6178,,,0.47,,167,12319,7950,3763,606,17.725,8.281,,79,2828,39.684
2,3,0,1,1,0,0,0,0,1,0,0,0,1,0,1047,5987,5544,224,219,0.459,0.507,1045,11625,6871,4269,485,15.03,8.747,,502,3379,40.821
2,3,0,1,1,0,0,0,0,1,0,0,0,1,1,121,8644,7625,,,0.645,,127,14808,7630,6059,1119,14.039,10.472,,130,5958,51.215
2,3,0,1,1,0,0,0,0,1,0,1,0,1,0,385,7868,6802,508,558,0.579,1.14,384,12898,8114,4041,743,18.516,9.115,,181,4038,46.851
2,3,0,1,1,0,0,0,0,1,0,1,0,1,1,80,9484,,,,,,90,11685,5775,3481,2429,14.189,8.856,,89,6092,65.494
2,3,0,1,1,0,0,0,0,1,1,0,0,1,0,339,5335,4861,,,0.369,,338,10646,6966,3324,356,16.124,7.988,,165,3242,38.358
2,3,0,1,1,0,0,0,0,1,1,0,0,1,1,50,7595,,,,,,51,12994,6482,5433,1079,16.314,8.471,,53,5818,65.34
2,3,0,1,1,0,0,0,0,1,1,1,0,1,0,173,7799,6752,,,0.63,,174,12868,8324,3712,832,21.747,9.075,,93,3633,44.505
2,3,0,1,1,0,0,0,0,1,1,1,0,1,1,44,8627,,,,,,48,11413,6840,3227,1346,18.104,8.354,,50,5754,66.3
2,3,0,1,1,0,0,0,1,0,0,0,0,1,0,496,3605,2988,,,0.329,,493,10800,7067,2953,780,14.911,7.84,,238,3267,46.471
2,3,0,1,1,0,0,0,1,0,0,0,0,1,1,109,4118,,,,,,117,13208,7769,4528,911,14.991,9.778,,124,5427,66.661
2,3,0,1,1,0,0,0,1,0,0,1,0,1,0,198,5031,3776,809,446,0.419,1.768,198,11607,6004,4400,1203,17.808,9.192,,89,2845,46.27
2,3,0,1,1,0,0,0,1,0,0,1,0,1,1,44,6417,,,,,,50,18595,10599,4863,3133,16.44,8.9,,54,6398,86.185
2,3,0,1,1,0,0,0,1,0,1,0,0,1,0,133,2081,,,,,,133,13420,6672,4797,1951,15.677,8.962,,66,5824,48.303
2,3,0,1,1,0,0,0,1,1,0,0,0,1,0,903,5852,5188,230,434,0.489,0.498,902,11961,7210,4031,720,16.579,8.369,,423,3991,55.461
2,3,0,1,1,0,0,0,1,1,0,0,0,1,1,203,6727,6056,,,0.571,,216,11463,6427,3572,1464,15.148,9.694,,230,6547,83.057
2,3,0,1,1,0,0,0,1,1,0,1,0,1,0,331,9284,7899,755,630,0.719,1.686,331,12833,7457,4036,1340,19.804,9.556,,152,4408,58.197
2,3,0,1,1,0,0,0,1,1,0,1,0,1,1,124,5632,,,,,,132,13220,7038,3033,3149,17.924,9.803,,133,7069,92.466
2,3,0,1,1,0,0,0,1,1,1,0,0,1,0,170,6157,,,,,,169,13438,7897,4928,613,18.107,9.97,,82,4097,56.134
2,3,0,1,1,0,0,0,1,1,1,0,0,1,1,43,9716,,,,,,48,12751,6464,4994,1293,17.938,11.354,,50,4898,67.88
2,3,0,1,1,0,0,0,1,1,1,1,0,1,0,130,5278,4526,,,0.462,,131,12583,8382,3518,683,20.87,8.084,,55,3961,52.582
2,3,0,1,1,0,0,0,1,1,1,1,0,1,1,70,6645,,,,,,74,14654,9058,2652,2944,24.459,8.257,,73,7086,79.274
2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,132,9767,8059,,,0.758,,132,15641,9123,5207,1311,16.75,10.447,,74,4418,46.446
2,3,0,1,1,0,0,1,0,0,0,0,0,1,1,34,6248,,,,,,37,21815,10104,10281,1430,16.054,11.676,,36,5816,65.861
2,3,0,1,1,0,0,1,0,1,0,0,0,1,0,171,14375,12354,,,1.029,,167,15130,9710,4361,1059,16.958,10.467,,89,4773,54.135
2,3,0,1,1,0,0,1,0,1,0,1,0,1,0,100,11805,10262,,,1.05,,100,13898,9292,3501,1105,20.03,10.93,,44,4074,64.909
2,3,0,1,1,0,0,1,0,1,1,0,0,1,0,67,11471,,,,,,67,16341,10047,5331,963,20.701,12.97,,31,3723,53.774
2,3,0,1,1,0,0,1,1,0,0,0,0,1,0,81,9929,,,,,,81,16415,9667,4688,2060,15.58,9.173,,36,3595,52.417
2,3,0,1,1,0,0,1,1,0,0,0,0,1,1,,,,,,,,30,13332,8725,2490,2117,15.433,9.767,,31,7951,105.065
2,3,0,1,1,0,0,1,1,1,0,0,0,1,0,98,13471,11229,,,0.939,,98,14908,8293,4874,1741,19.418,10.867,,56,5798,59.268
2,3,0,1,1,0,0,1,1,1,0,0,0,1,1,48,11789,,,,,,49,12015,6089,3163,2763,14.857,12.755,,48,6505,109.333
2,3,0,1,1,0,0,1,1,1,0,1,0,1,0,81,19054,15865,2043,1146,1.605,5.864,81,14730,8754,4359,1617,23.198,10.605,,39,4774,65.026
2,3,0,1,1,0,0,1,1,1,0,1,0,1,1,68,11744,,,,,,69,17360,9271,4079,4010,22.493,10.435,,74,8180,100.27
2,3,0,1,1,0,0,1,1,1,1,1,0,1,1,31,4689,,,,,,33,23737,12690,7601,3446,32.273,12.424,,34,11760,118.971
2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,324,11626,10202,645,779,0.935,1.645,317,16609,10009,5272,1328,15.653,10.139,,159,5383,42.862
2,3,0,1,1,0,1,0,0,0,0,0,0,1,1,62,11977,,,,,,63,12743,5888,4839,2016,11.619,9.444,,66,5594,60.167
2,3,0,1,1,0,1,0,0,0,0,1,0,1,0,95,11939,10187,,,1.042,,96,16551,10907,4090,1554,20.031,9.865,,50,4894,50.82
2,3,0,1,1,0,1,0,0,0,1,0,0,1,0,134,9347,7557,,,0.843,,133,14467,8984,4272,1211,19.12,10.805,,61,3475,45.475
2,3,0,1,1,0,1,0,0,1,0,0,0,1,0,487,13400,11813,540,1047,1.084,1.193,486,14819,8979,4815,1025,17.986,10.562,,261,4371,49.82
2,3,0,1,1,0,1,0,0,1,0,0,0,1,1,101,12771,10777,,,1.129,,104,15559,9628,4362,1569,15.702,11.625,,106,5437,79.962
2,3,0,1,1,0,1,0,0,1,0,1,0,1,0,171,16357,14082,849,1426,1.257,2.094,172,14641,8888,4136,1617,20.151,11.227,,97,4213,56.392
2,3,0,1,1,0,1,0,0,1,0,1,0,1,1,59,18918,14847,,,1.441,,62,18386,10266,4407,3713,16.694,10,,63,5916,75.349
2,3,0,1,1,0,1,0,0,1,1,0,0,1,0,174,15033,13123,948,962,1.276,2.006,174,15625,9347,5150,1128,18.621,11.402,,101,4296,53.941
2,3,0,1,1,0,1,0,0,1,1,0,0,1,1,41,14947,11615,,,1.317,,42,19580,11533,6293,1754,18.81,12.5,,43,7998,82.86
2,3,0,1,1,0,1,0,0,1,1,1,0,1,0,94,19169,16434,1502,1233,1.468,3.16,94,17365,11292,4888,1185,24.5,10.372,,54,3779,53.574
2,3,0,1,1,0,1,0,0,1,1,1,0,1,1,38,16953,13418,,,1.553,,38,16168,9725,3574,2869,20.395,12.684,,38,8015,96.447
2,3,0,1,1,0,1,0,1,0,0,0,0,1,0,139,15752,12053,905,2794,1.072,1.964,137,16353,10532,4205,1616,17.409,10.08,,70,5721,55.243
2,3,0,1,1,0,1,0,1,0,0,0,0,1,1,52,10985,,,,,,51,14090,6245,4612,3233,13.431,10.078,,54,6158,78.852
2,3,0,1,1,0,1,0,1,0,0,1,0,1,0,50,10049,,,,,,50,11055,6677,3272,1106,17.98,9.68,,31,3629,51.484
2,3,0,1,1,0,1,0,1,1,0,0,0,1,0,355,14805,12845,743,1217,1.304,1.921,354,16584,9205,5226,2153,20.144,9.864,,176,4628,64.216
2,3,0,1,1,0,1,0,1,1,0,0,0,1,1,114,17596,14323,1112,2161,1.281,2.746,121,16495,8977,4824,2694,15.876,12.347,,127,7781,90.37
2,3,0,1,1,0,1,0,1,1,0,1,0,1,0,143,12215,10644,745,826,1.252,1.301,143,16396,10156,4225,2015,21.93,12,,80,5031,69.113
2,3,0,1,1,0,1,0,1,1,0,1,0,1,1,83,19147,16212,1350,1585,1.795,3.687,85,19275,9829,4920,4526,20.882,12.8,,89,7445,95.663
2,3,0,1,1,0,1,0,1,1,1,0,0,1,0,88,12418,11418,,,1.205,,88,14204,9443,3624,1137,19.716,10.318,,37,4727,59.784
2,3,0,1,1,0,1,0,1,1,1,1,0,1,0,64,21154,17282,2264,1608,1.656,4.922,64,21900,11593,5448,4859,23.094,9.484,,31,4395,62.258
2,3,0,1,1,0,1,0,1,1,1,1,0,1,1,46,18125,14833,,,1.848,,50,20707,9977,5874,4856,24.54,9.64,,50,9589,104.7
2,3,0,1,1,0,1,1,0,0,0,0,0,1,0,86,21711,18562,1492,1657,1.651,3.326,85,21467,12667,6836,1964,16.612,14.071,,46,5171,59.283
2,3,0,1,1,0,1,1,0,1,0,0,0,1,0,160,17543,13926,1860,1757,1.356,4.694,160,18254,10097,5843,2314,19.094,11.225,,89,4653,61.831
2,3,0,1,1,0,1,1,0,1,0,0,0,1,1,43,24978,19356,,,2.14,,44,19902,10603,5425,3874,17.273,11.295,,44,5561,83.318
2,3,0,1,1,0,1,1,0,1,0,1,0,1,0,65,31449,25346,3256,2847,2.138,7.862,65,21352,13676,5391,2285,24.569,13.385,,32,4732,63.594
2,3,0,1,1,0,1,1,1,1,0,0,0,1,0,117,27419,22266,3247,1906,2.103,8.111,117,22385,13325,5740,3320,20.162,12.632,,65,4610,73.508
2,3,0,1,1,0,1,1,1,1,0,0,0,1,1,64,29834,22094,3609,4131,2.313,11.234,65,19375,9451,5110,4814,16.708,11.646,,64,7522,110.109
2,3,0,1,1,0,1,1,1,1,0,1,0,1,1,45,29548,22499,4230,2819,2.622,12.8,46,20646,9599,6020,5027,19.739,15.391,,52,10789,134.462
2,3,0,1,1,0,1,1,1,1,1,1,0,1,1,30,37314,28767,,,2.667,,31,28657,13843,5133,9681,27,17.871,,30,10156,136.433
2,3,0,1,1,1,0,0,0,0,0,0,0,1,0,196,15497,13978,498,1021,1.036,0.995,194,23545,16517,6117,911,18.299,12.052,,97,3142,38.32
2,3,0,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,33,5080,55.364
2,3,0,1,1,1,0,0,0,0,0,1,0,1,0,75,16767,15202,,,1.08,,75,15427,10373,4277,777,18.547,12.027,,31,6585,56.677
2,3,0,1,1,1,0,0,0,1,0,0,0,1,0,259,16353,13836,1381,1136,1.108,1.683,254,18147,10998,6404,745,18.902,12.61,,130,4356,51.454
2,3,0,1,1,1,0,0,0,1,0,0,0,1,1,51,15220,11203,,,1.078,,52,18514,7642,9576,1296,14.5,14.712,,52,3961,58.288
2,3,0,1,1,1,0,0,0,1,0,1,0,1,0,106,22182,20254,783,1145,1.443,2.066,106,20097,11234,7408,1455,22.925,14.142,,55,4773,57.145
2,3,0,1,1,1,0,0,0,1,1,0,0,1,0,69,17752,,,,,,69,19140,12417,6088,635,22.522,11.739,,38,6487,51.921
2,3,0,1,1,1,0,0,1,0,0,0,0,1,0,206,12219,11099,474,646,0.874,1.17,203,17235,9596,6575,1064,17.685,11.404,,102,5731,63.118
2,3,0,1,1,1,0,0,1,0,0,0,0,1,1,55,16980,,,,,,61,19686,9055,9474,1157,16.246,15.23,,61,6067,79.623
2,3,0,1,1,1,0,0,1,0,0,1,0,1,0,89,11203,9054,1240,909,0.865,2.843,89,15919,8844,5213,1862,19.899,12.551,,44,4998,62.182
2,3,0,1,1,1,0,0,1,0,0,1,0,1,1,32,14744,,,,,,34,24363,11655,8133,4575,19.176,11.735,,33,10828,103.333
2,3,0,1,1,1,0,0,1,1,0,0,0,1,0,566,15479,13637,901,941,1.154,1.867,564,18906,10673,6982,1251,19.878,11.83,,281,4448,61.246
2,3,0,1,1,1,0,0,1,1,0,0,0,1,1,202,22479,18116,2627,1736,1.495,6.228,210,22522,10591,9029,2902,16.667,14.043,,209,7445,90.091
2,3,0,1,1,1,0,0,1,1,0,1,0,1,0,219,15873,12975,1799,1099,1.119,4.164,219,21469,11410,6505,3554,24.046,11.183,,110,4555,65.255
2,3,0,1,1,1,0,0,1,1,0,1,0,1,1,119,25538,22268,1700,1570,1.613,3.79,120,20906,9780,5313,5813,19.358,12.567,,124,10641,101.645
2,3,0,1,1,1,0,0,1,1,1,0,0,1,0,127,15917,13844,901,1172,0.921,2.26,126,16539,9063,6462,1014,21.992,14.246,,68,4089,54.353
2,3,0,1,1,1,0,0,1,1,1,0,0,1,1,41,17922,,,,,,46,20056,9454,7689,2913,20.261,12.565,,48,7691,92.667
2,3,0,1,1,1,0,0,1,1,1,1,0,1,1,40,16341,,,,,,42,29548,15183,10139,4226,29.381,14.167,,42,9781,89.167
2,3,0,1,1,1,0,1,0,1,0,0,0,1,0,58,30105,25922,2156,2027,2.017,5.362,58,24950,14064,9164,1722,20.983,14.345,,33,4989,57.242
